kind,api-version,name,policy,config-policy,standard,category,control,source,policy-dir
ServiceAccount,v1,zts-csi-controller-sa,policy-zts-xcrypt-rbac,policy-zts-xcrypt-rbac,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac/config-policies/policy-zts-xcrypt-rbac/ServiceAccount.zts-csi-controller-sa.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac
ClusterRole,rbac.authorization.k8s.io/v1,zts-external-provisioner-role,policy-zts-xcrypt-rbac,policy-zts-xcrypt-rbac,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac/config-policies/policy-zts-xcrypt-rbac/ClusterRole.zts-external-provisioner-role.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac
ClusterRoleBinding,rbac.authorization.k8s.io/v1,zts-csi-provisioner-binding,policy-zts-xcrypt-rbac,policy-zts-xcrypt-rbac,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac/config-policies/policy-zts-xcrypt-rbac/ClusterRoleBinding.zts-csi-provisioner-binding.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac
ClusterRole,rbac.authorization.k8s.io/v1,zts-external-attacher-role,policy-zts-xcrypt-rbac,policy-zts-xcrypt-rbac,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac/config-policies/policy-zts-xcrypt-rbac/ClusterRole.zts-external-attacher-role.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac
ClusterRoleBinding,rbac.authorization.k8s.io/v1,zts-csi-attacher-binding,policy-zts-xcrypt-rbac,policy-zts-xcrypt-rbac,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac/config-policies/policy-zts-xcrypt-rbac/ClusterRoleBinding.zts-csi-attacher-binding.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-zts-xcrypt-rbac/policies/policy-zts-xcrypt-rbac
ConfigurationPolicy,policy.open-cluster-management.io/v1,noname,terminating-configpolicies,terminating-configpolicies,NIST-CSF,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/terminating-configpolicies/policies/terminating-configpolicies/config-policies/terminating-configpolicies/ConfigurationPolicy.noname.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/terminating-configpolicies/policies/terminating-configpolicies
ClusterOperator,config.openshift.io/v1,noname,policy-checkclusteroperator,policy-checkclusteroperator-available,NIST-CSF,PR.IP Information Protection Processes and Procedures,PR.IP-1 Baseline Configuration,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checkclusteroperator/policies/policy-checkclusteroperator/config-policies/policy-checkclusteroperator-available/ClusterOperator.noname.0.yaml,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checkclusteroperator/policies/policy-checkclusteroperator
ClusterOperator,config.openshift.io/v1,noname,policy-checkclusteroperator,policy-checkclusteroperator-degraded,NIST-CSF,PR.IP Information Protection Processes and Procedures,PR.IP-1 Baseline Configuration,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checkclusteroperator/policies/policy-checkclusteroperator/config-policies/policy-checkclusteroperator-degraded/ClusterOperator.noname.0.yaml,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checkclusteroperator/policies/policy-checkclusteroperator
Namespace,v1,noname,policy-checknamespaces-terminating,policy-namespaces,NIST-CSF,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checknamespaces-terminating/policies/policy-checknamespaces-terminating/config-policies/policy-namespaces/Namespace.noname.0.yaml,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-checknamespaces-terminating/policies/policy-checknamespaces-terminating
ClusterRoleBinding,rbac.authorization.k8s.io/v1,self-provisioners,policy-remove-self-provisioner,policy-remove-self-provisioner,NIST SP 800-53,SC System and Communications Protection,SC-1 SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-disable-self-provisioner/policies/policy-remove-self-provisioner/config-policies/policy-remove-self-provisioner/ClusterRoleBinding.self-provisioners.0.yaml,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-disable-self-provisioner/policies/policy-remove-self-provisioner
Secret,v1,kubeadmin,policy-remove-kubeadmin,policy-remove-kubeadmin,NIST SP 800-53,SC System and Communications Protection,SC-1 SYSTEM AND COMMUNICATIONS PROTECTION POLICY AND PROCEDURES,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-remove-kubeadmin/policies/policy-remove-kubeadmin/config-policies/policy-remove-kubeadmin/Secret.kubeadmin.0.yaml,./work/c2p-output/parsed/SC-System-and-Communications-Protection/policy-remove-kubeadmin/policies/policy-remove-kubeadmin
Subscription,operators.coreos.com/v1alpha1,blackduck-connector-operator,policy-blackduck,policy-blackduck-operator,NIST SP 800-53,SI System and Information Integrity,SI-4 Information System Monitoring,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck/config-policies/policy-blackduck-operator/Subscription.blackduck-connector-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck
BlackduckConnector,charts.synopsys.com/v1alpha1,blackduckconnector,policy-blackduck,policy-blackduck-connector,NIST SP 800-53,SI System and Information Integrity,SI-4 Information System Monitoring,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck/config-policies/policy-blackduck-connector/BlackduckConnector.blackduckconnector.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck
Pod,v1,noname,policy-blackduck,policy-blackduck-labels,NIST SP 800-53,SI System and Information Integrity,SI-4 Information System Monitoring,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck/config-policies/policy-blackduck-labels/Pod.noname.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-blackduck/policies/policy-blackduck
Namespace,v1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-namespace,NIST SP 800-53,AU - AUDIT AND ACCOUNTABILITY,AU-2,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-namespace/Namespace.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
Namespace,v1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-namespace,NIST SP 800-171,CA - ASSESSMENT AUTHORIZATION AND MONITORING,AU-3,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-namespace/Namespace.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
Namespace,v1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-namespace,ISO/IEC 27001,IA - IDENTIFICATION AND AUTHENTICATION,AU-4,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-namespace/Namespace.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
OperatorGroup,operators.coreos.com/v1,falcon-operatorgroup,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-operatorgroup,NIST SP 800-53,AU - AUDIT AND ACCOUNTABILITY,AU-2,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-operatorgroup/OperatorGroup.falcon-operatorgroup.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
OperatorGroup,operators.coreos.com/v1,falcon-operatorgroup,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-operatorgroup,NIST SP 800-171,CA - ASSESSMENT AUTHORIZATION AND MONITORING,AU-3,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-operatorgroup/OperatorGroup.falcon-operatorgroup.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
OperatorGroup,operators.coreos.com/v1,falcon-operatorgroup,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-operatorgroup,ISO/IEC 27001,IA - IDENTIFICATION AND AUTHENTICATION,AU-4,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-operatorgroup/OperatorGroup.falcon-operatorgroup.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
Subscription,operators.coreos.com/v1alpha1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-subscription,NIST SP 800-53,AU - AUDIT AND ACCOUNTABILITY,AU-2,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-subscription/Subscription.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
Subscription,operators.coreos.com/v1alpha1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-subscription,NIST SP 800-171,CA - ASSESSMENT AUTHORIZATION AND MONITORING,AU-3,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-subscription/Subscription.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
Subscription,operators.coreos.com/v1alpha1,falcon-operator,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-subscription,ISO/IEC 27001,IA - IDENTIFICATION AND AUTHENTICATION,AU-4,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-subscription/Subscription.falcon-operator.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
FalconNodeSensor,falcon.crowdstrike.com/v1alpha1,falcon-node-sensor,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-daemonset-install,NIST SP 800-53,AU - AUDIT AND ACCOUNTABILITY,AU-2,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-daemonset-install/FalconNodeSensor.falcon-node-sensor.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
FalconNodeSensor,falcon.crowdstrike.com/v1alpha1,falcon-node-sensor,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-daemonset-install,NIST SP 800-171,CA - ASSESSMENT AUTHORIZATION AND MONITORING,AU-3,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-daemonset-install/FalconNodeSensor.falcon-node-sensor.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
FalconNodeSensor,falcon.crowdstrike.com/v1alpha1,falcon-node-sensor,policy-crowdstrike-falcon-rhmp,policy-crowdstrike-falcon-rhmp-daemonset-install,ISO/IEC 27001,IA - IDENTIFICATION AND AUTHENTICATION,AU-4,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp/config-policies/policy-crowdstrike-falcon-rhmp-daemonset-install/FalconNodeSensor.falcon-node-sensor.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-crowdstrike-falcon-rhmp/policies/policy-crowdstrike-falcon-rhmp
MachineConfig,machineconfiguration.openshift.io/v1,masters-audit-configuration,policy-falco-auditing,policy-falco-auditing,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-auditing/policies/policy-falco-auditing/config-policies/policy-falco-auditing/MachineConfig.masters-audit-configuration.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-auditing/policies/policy-falco-auditing
KubeAPIServer,operator.openshift.io/v1,cluster,policy-falco-auditing,policy-falco-auditing-k8sapiserver,NIST 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-auditing/policies/policy-falco-auditing/config-policies/policy-falco-auditing-k8sapiserver/KubeAPIServer.cluster.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-auditing/policies/policy-falco-auditing
Namespace,v1,falco,policy-falco-app,policy-falco-namespace,NIST SP 800-53,SI System and Information Integrity,SI-5 Security Alerts Advisories and Directives,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app/config-policies/policy-falco-namespace/Namespace.falco.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app
Namespace,v1,hfalcosecuritygithubio-charts-ns,policy-falco-app,policy-falco-ch-namespace,NIST SP 800-53,SI System and Information Integrity,SI-5 Security Alerts Advisories and Directives,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app/config-policies/policy-falco-ch-namespace/Namespace.hfalcosecuritygithubio-charts-ns.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app
Application,app.k8s.io/v1beta1,falco,policy-falco-app,policy-falco-application,NIST SP 800-53,SI System and Information Integrity,SI-5 Security Alerts Advisories and Directives,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app/config-policies/policy-falco-application/Application.falco.0.yaml,./work/c2p-output/parsed/SI-System-and-Information-Integrity/policy-falco-helm/policies/policy-falco-app
